"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,75600,"uV"

"time","value"
0.4539,6.1748
0.4544,5.5644
0.4549,4.6488
0.4554,4.0384
0.4559,5.2592
0.4564,8.0060
0.4569,10.1423
0.4574,10.1423
0.4579,10.1423
0.4584,11.9735
0.4589,12.8891
0.4594,11.6683
0.4599,9.8371
0.4604,10.4475
0.4609,11.6683
0.4614,9.8371
0.4619,6.4800
0.4624,5.8696
0.4629,7.3956
0.4634,7.7008
0.4639,4.6488
0.4644,2.2073
0.4649,1.5969
0.4654,0.6813
0.4659,-1.4550
0.4664,-1.1499
0.4669,2.8177
0.4674,6.4800
0.4679,4.6488
0.4684,0.3761
0.4689,-1.4550
0.4694,0.3761
0.4699,3.1229
0.4704,4.6488
0.4709,6.4800
0.4714,8.6164
0.4719,7.0904
0.4724,0.3761
0.4729,-8.7797
0.4734,-16.4096
0.4739,-20.6823
0.4744,-22.8187
0.4749,-24.0394
0.4754,-22.2083
0.4759,-16.7148
0.4764,-9.3901
0.4769,-2.9810
0.4774,0.9865
0.4779,2.8177
0.4784,3.7333
0.4789,3.7333
0.4794,3.7333
0.4799,4.0384
0.4804,5.8696
0.4809,8.0060
0.4814,9.8371
0.4819,10.1423
0.4824,8.9216
0.4829,6.4800
0.4834,4.0384
0.4839,2.2073
0.4844,0.6813
0.4849,0.3761
0.4854,1.2917
0.4859,3.7333
0.4864,4.9540
0.4869,3.4281
0.4874,1.2917
0.4879,1.9021
0.4884,6.1748
0.4889,10.1423
0.4894,11.3631
0.4899,9.8371
0.4904,7.3956
0.4909,4.6488
0.4914,2.2073
0.4919,3.1229
0.4924,8.3112
0.4929,15.0254
0.4934,19.9086
0.4939,23.2657
0.4944,25.7073
0.4949,26.0124
0.4954,22.0449
0.4959,13.8047
0.4964,4.0384
0.4969,-5.4226
0.4974,-15.4940
0.4979,-24.0394
0.4984,-28.3122
0.4989,-28.3122
0.4994,-27.0914
0.4999,-27.3966
0.5004,-28.9225
0.5009,-28.9225
0.5014,-24.3446
0.5019,-15.7992
0.5024,-7.5589
0.5029,-2.9810
0.5034,-1.1499
0.5039,0.9865
0.5044,5.2592
0.5049,9.2268
0.5054,11.3631
0.5059,13.8047
0.5064,15.9410
0.5069,14.7203
0.5074,8.6164
0.5079,0.6813
0.5084,-5.1174
0.5089,-9.0849
0.5094,-12.1369
0.5099,-13.3576
0.5104,-11.2213
0.5109,-6.0330
0.5114,-1.1499
0.5119,1.2917
0.5124,2.8177
0.5129,3.4281
0.5134,4.0384
0.5139,6.1748
0.5144,8.9216
0.5149,8.9216
0.5154,5.2592
0.5159,0.6813
0.5164,-0.5395
0.5169,0.3761
0.5174,1.5969
0.5179,1.5969
0.5184,1.5969
0.5189,2.2073
0.5194,4.0384
0.5199,6.7852
0.5204,8.9216
0.5209,7.7008
0.5214,2.8177
0.5219,-1.7602
0.5224,-2.3706
0.5229,-0.2343
0.5234,2.5125
0.5239,5.5644
0.5244,8.6164
0.5249,10.1423
0.5254,8.6164
0.5259,6.7852
0.5264,7.7008
0.5269,9.5319
0.5274,9.2268
0.5279,8.3112
0.5284,10.7527
0.5289,14.7203
0.5294,16.5514
0.5299,14.4151
0.5304,12.5839
0.5309,12.5839
0.5314,11.3631
0.5319,7.3956
0.5324,3.1229
0.5329,1.9021
0.5334,2.2073
0.5339,1.2917
0.5344,0.3761
0.5349,1.2917
0.5354,4.6488
0.5359,8.3112
0.5364,10.7527
0.5369,11.0579
0.5374,8.0060
0.5379,3.1229
0.5384,-0.8447
0.5389,-2.9810
0.5394,-3.2862
