"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.3904,18.2956
0.3909,8.5294
0.3914,3.0359
0.3919,10.0554
0.3924,25.6203
0.3929,36.6073
0.3934,36.9125
0.3939,31.4190
0.3944,25.6203
0.3949,18.6008
0.3954,9.1398
0.3959,3.6463
0.3964,6.6983
0.3969,13.4125
0.3974,16.7697
0.3979,16.4645
0.3984,15.5489
0.3989,14.6333
0.3994,10.9710
0.3999,5.1723
0.4004,1.5100
0.4009,2.4255
0.4014,8.2242
0.4019,17.3801
0.4024,25.9255
0.4029,28.9775
0.4034,24.7047
0.4039,17.0749
0.4044,11.2762
0.4049,7.6138
0.4054,1.8152
0.4059,-8.8667
0.4064,-22.9056
0.4069,-30.5355
0.4074,-25.3472
0.4079,-10.0874
0.4084,2.4255
0.4089,2.7307
0.4094,-7.0355
0.4099,-17.4121
0.4104,-21.9900
0.4109,-23.5160
0.4114,-26.8731
0.4119,-34.5030
0.4124,-43.6588
0.4129,-49.1523
0.4134,-45.4900
0.4139,-36.6393
0.4144,-32.6718
0.4149,-37.5549
0.4154,-40.3017
0.4159,-28.3991
0.4164,-0.9316
0.4169,33.8606
0.4174,72.3151
0.4179,112.2955
0.4184,144.3409
0.4189,155.3279
0.4194,142.8150
0.4199,116.5682
0.4204,87.2696
0.4209,60.1073
0.4214,39.6593
0.4219,28.9775
0.4224,25.0099
0.4229,19.5164
0.4234,10.9710
0.4239,5.7827
0.4244,7.6138
0.4249,10.9710
0.4254,8.8346
0.4259,2.1203
0.4264,-4.8991
0.4269,-10.3926
0.4274,-14.3602
0.4279,-16.4965
0.4284,-16.1913
0.4289,-11.3082
0.4294,-1.5420
0.4299,7.3087
0.4304,6.3931
0.4309,-5.2043
0.4314,-18.0225
0.4319,-22.9056
0.4324,-21.3796
0.4329,-21.0744
0.4334,-23.8212
0.4339,-26.2627
0.4344,-26.8731
0.4349,-27.4835
0.4354,-27.1783
0.4359,-25.0420
0.4364,-23.8212
0.4369,-25.3472
0.4374,-25.9575
0.4379,-22.2952
0.4384,-17.1069
0.4389,-14.6653
0.4394,-12.2238
0.4399,-6.7303
0.4404,-3.3732
0.4409,-8.2563
0.4414,-17.4121
0.4419,-21.0744
0.4424,-19.5485
0.4429,-20.4640
0.4434,-25.9575
0.4439,-29.0095
0.4444,-26.8731
0.4449,-22.9056
0.4454,-18.3277
0.4459,-7.6459
0.4464,7.9190
0.4469,18.9060
0.4474,15.8541
0.4479,4.2567
0.4484,-6.1199
0.4489,-11.6134
0.4494,-13.7498
0.4499,-14.3602
0.4504,-11.6134
0.4509,-6.4251
0.4514,0.5944
0.4519,7.6138
0.4524,12.8022
0.4529,14.3281
0.4534,13.7177
0.4539,11.8866
0.4544,8.5294
0.4549,2.1203
0.4554,-5.2043
0.4559,-10.3926
0.4564,-12.8342
0.4569,-14.0550
0.4574,-15.2757
0.4579,-14.6653
0.4584,-13.4446
0.4589,-15.2757
0.4594,-20.4640
0.4599,-24.7368
0.4604,-25.9575
0.4609,-25.9575
0.4614,-24.1264
0.4619,-14.6653
0.4624,1.2048
0.4629,13.7177
0.4634,12.8022
0.4639,2.1203
0.4644,-3.6783
0.4649,0.5944
0.4654,7.3087
0.4659,7.0035
0.4664,1.8152
0.4669,-0.0160
0.4674,3.3411
0.4679,6.3931
0.4684,9.1398
0.4689,16.7697
0.4694,30.5034
0.4699,41.1852
0.4704,39.9645
0.4709,27.4515
0.4714,12.1918
0.4719,0.5944
0.4724,-7.9511
0.4729,-18.0225
0.4734,-31.4510
0.4739,-47.9315
0.4744,-62.5809
0.4749,-72.3471
0.4754,-77.5354
0.4759,-81.5029
0.4764,-83.6393
0.4769,-81.8081
0.4774,-82.1133
0.4779,-93.4055
0.4784,-112.6328
0.4789,-121.1782
