"type","name","time_units","begin_time","frequency","count","units"
"signal","","s",0.0000,2000.3556,146960,"uV"

"time","value"
0.3434,-10.6928
0.3439,-7.6408
0.3444,-5.8097
0.3449,-3.9785
0.3454,-0.3162
0.3459,3.6514
0.3464,7.0085
0.3469,7.9241
0.3474,7.9241
0.3479,7.6189
0.3484,7.3137
0.3489,6.0929
0.3494,3.0410
0.3499,-0.0110
0.3504,-0.6214
0.3509,1.8202
0.3514,5.4825
0.3519,9.1449
0.3524,15.5539
0.3529,23.1838
0.3534,25.6253
0.3539,18.9111
0.3544,10.3656
0.3549,9.1449
0.3554,13.4176
0.3559,14.0280
0.3564,10.0604
0.3569,10.6708
0.3574,18.6059
0.3579,25.3202
0.3584,24.7098
0.3589,20.7422
0.3594,17.0799
0.3599,8.8397
0.3604,-8.5564
0.3609,-27.1733
0.3614,-33.8876
0.3619,-28.0889
0.3624,-19.5434
0.3629,-14.0499
0.3634,-8.2512
0.3639,-0.6214
0.3644,2.7358
0.3649,-0.0110
0.3654,-6.7253
0.3659,-12.8291
0.3664,-18.9330
0.3669,-26.5629
0.3674,-32.9720
0.3679,-37.8551
0.3684,-40.9070
0.3689,-40.6018
0.3694,-33.8876
0.3699,-25.0369
0.3704,-22.9006
0.3709,-29.0045
0.3714,-35.1083
0.3719,-34.1928
0.3724,-31.1408
0.3729,-32.0564
0.3734,-33.8876
0.3739,-27.1733
0.3744,-10.9980
0.3749,4.5669
0.3754,13.1124
0.3759,16.7747
0.3764,21.3526
0.3769,28.0669
0.3774,35.3916
0.3779,41.8007
0.3784,46.6838
0.3789,48.5149
0.3794,47.2942
0.3799,44.2422
0.3804,42.7162
0.3809,43.0214
0.3814,43.0214
0.3819,39.9695
0.3824,34.1708
0.3829,27.7617
0.3834,23.4890
0.3839,21.3526
0.3844,19.2163
0.3849,16.7747
0.3854,14.6384
0.3859,14.0280
0.3864,13.7228
0.3869,12.1968
0.3874,10.0604
0.3879,7.9241
0.3884,5.7877
0.3889,3.3462
0.3894,0.9046
0.3899,-2.1473
0.3904,-6.7253
0.3909,-10.6928
0.3914,-10.6928
0.3919,-6.4201
0.3924,-2.4525
0.3929,-2.4525
0.3934,-4.8941
0.3939,-6.1149
0.3944,-4.8941
0.3949,-3.0629
0.3954,-1.8421
0.3959,-0.0110
0.3964,2.4306
0.3969,3.3462
0.3974,1.8202
0.3979,-0.0110
0.3984,-0.3162
0.3989,-0.9266
0.3994,-3.0629
0.3999,-7.6408
0.4004,-11.9136
0.4009,-13.1343
0.4014,-10.3876
0.4019,-5.8097
0.4024,-2.4525
0.4029,-2.1473
0.4034,-2.7577
0.4039,-0.9266
0.4044,3.6514
0.4049,10.9760
0.4054,19.5215
0.4059,26.2357
0.4064,28.9825
0.4069,26.8461
0.4074,24.0994
0.4079,25.0150
0.4084,28.9825
0.4089,33.5604
0.4094,34.7812
0.4099,32.0344
0.4104,25.0150
0.4109,16.1643
0.4114,9.1449
0.4119,6.3981
0.4124,5.1773
0.4129,-1.8421
0.4134,-22.2902
0.4139,-53.4200
0.4144,-83.3291
0.4149,-100.1147
0.4154,-102.2511
0.4159,-100.4199
0.4164,-103.4719
0.4169,-105.9134
0.4174,-96.7576
0.4179,-76.0044
0.4184,-55.8616
0.4189,-44.2642
0.4194,-32.6668
0.4199,-10.0824
0.4204,18.3007
0.4209,40.8851
0.4214,50.9565
0.4219,53.3980
0.4224,51.2617
0.4229,43.3266
0.4234,31.4240
0.4239,21.6578
0.4244,16.4695
0.4249,11.5864
0.4254,4.2617
0.4259,-1.2318
0.4264,-2.4525
0.4269,-0.0110
0.4274,3.6514
0.4279,7.6189
0.4284,11.5864
0.4289,13.7228
0.4294,14.6384
0.4299,16.4695
0.4304,20.4370
0.4309,23.1838
0.4314,22.8786
0.4319,21.6578
0.4324,21.6578
0.4329,21.3526
0.4334,19.2163
0.4339,16.4695
0.4344,17.0799
0.4349,20.7422
0.4354,24.0994
0.4359,24.0994
0.4364,20.4370
0.4369,13.4176
0.4374,4.2617
0.4379,-3.9785
0.4384,-10.9980
0.4389,-15.5759
0.4394,-18.6278
